RSSI1,RSSI2,RSSI3,RSSI4,Blok
0,-91,-88,0,P3
0,-92,-90,0,P3
0,-94,-88,0,P3
0,-92,-90,0,P3
0,-91,-86,0,P3
0,-94,-87,0,P3
0,-94,-85,0,P3
0,-90,-86,0,P3
0,-92,-89,0,P3
0,-92,-84,0,P3
0,-90,-87,0,P3
0,-91,-88,0,P3
0,-93,-85,0,P3
0,-94,-85,0,P3
0,-91,-86,0,P3
0,-92,-85,0,P3
0,-91,-90,0,P3
0,-90,-87,0,P3
0,-90,-87,0,P3
0,-92,-85,0,P3
0,-94,-85,0,P3
0,-94,-87,0,P3
0,-91,-87,0,P3
0,-92,-84,0,P3
0,-91,-90,0,P3
0,-92,-89,0,P3
0,-90,-89,0,P3
0,-91,-89,0,P3
0,-91,-89,0,P3
0,-96,-85,0,P3
0,-92,-90,0,P3
0,-92,-84,0,P3
0,-92,-90,0,P3
0,-93,-89,0,P3
0,-93,-85,0,P3
0,-97,-84,0,P3
0,-91,-89,0,P3
0,-91,-92,0,P3
0,-96,-89,0,P3
0,-91,-88,0,P3
0,-93,-83,0,P3
0,-90,-87,0,P3
0,-95,-89,0,P3
0,-93,-84,0,P3
0,-93,-88,0,P3
0,-89,-90,0,P3
0,-94,-88,0,P3
0,-93,-89,0,P3
0,-92,-88,0,P3
0,-93,-87,0,P3
0,-93,-91,0,P3
0,-90,-89,0,P3
0,-94,-89,0,P3
0,-93,-89,0,P3
0,-93,-84,0,P3
0,-88,-85,0,P3
0,-91,-88,0,P3
0,-91,-92,0,P3
0,-90,-89,0,P3
0,-91,-84,0,P3
0,-94,-90,0,P3
0,-91,-89,0,P3
0,-92,-86,0,P3
0,-92,-84,0,P3
0,-92,-84,0,P3
0,-90,-90,0,P3
0,-92,-89,0,P3
0,-91,-91,0,P3
0,-91,-85,0,P3
0,-91,-84,0,P3
0,-94,-89,0,P3
0,-91,-85,0,P3
0,-93,-88,0,P3
0,-95,-82,0,P3
0,-93,-86,0,P3
0,-97,-83,0,P3
0,-91,-86,0,P3
0,-93,-86,0,P3
0,-90,-82,0,P3
0,-94,-82,0,P3
0,-93,-83,0,P3
0,-92,-87,0,P3
0,-91,-85,0,P3
0,-91,-82,0,P3
0,-93,-82,0,P3
0,-93,-86,0,P3
0,-91,-87,0,P3
0,-93,-82,0,P3
0,-91,-87,0,P3
0,-95,-87,0,P3
0,-93,-87,0,P3
0,-92,-83,0,P3
0,-91,-86,0,P3
0,-91,-82,0,P3
0,-95,-82,0,P3
0,-96,-82,0,P3
0,-93,-85,0,P3
0,-93,-87,0,P3
0,-91,-87,0,P3
0,-91,-86,0,P3
0,-89,-83,0,P3
0,-91,-83,0,P3
0,-90,-83,0,P3
0,-93,-83,0,P3
0,-94,-82,0,P3
0,-95,-86,0,P3
0,-95,-83,0,P3
0,0,-86,0,P3
0,0,-82,0,P3
0,0,-82,0,P3
0,0,-88,0,P3
0,0,-87,0,P3
0,0,-82,0,P3
0,0,-86,0,P3
0,0,-82,0,P3
0,0,-82,0,P3
0,0,-82,0,P3
0,0,-86,0,P3
0,0,-85,0,P3
0,0,-82,0,P3
0,0,-81,0,P3
0,0,-81,0,P3
0,0,-87,0,P3
0,0,-86,0,P3
0,0,-86,0,P3
0,0,-81,0,P3
0,0,-85,0,P3
0,0,-85,0,P3
0,0,-90,0,P3
0,0,-87,0,P3
0,0,-87,0,P3
0,0,-87,0,P3
0,0,-81,0,P3
0,0,-81,0,P3
0,0,-86,0,P3
0,0,-86,0,P3
0,0,-85,0,P3
0,0,-86,0,P3
0,0,-86,0,P3
0,0,-84,0,P3
0,0,-81,0,P3
0,0,-85,0,P3
0,0,-86,0,P3
0,0,-82,0,P3
-99,-89,-80,-95,P7
-93,-86,-81,-97,P7
-98,-87,-80,-92,P7
-95,-87,-80,-104,P7
-95,-89,-81,-95,P7
-94,-90,-82,-98,P7
-97,-89,-81,-97,P7
-96,-87,-80,-97,P7
-94,-88,-80,-92,P7
-93,-91,-80,-89,P7
-96,-88,-80,-90,P7
-94,-86,-81,-91,P7
-95,-89,-81,-97,P7
-93,-89,-81,-96,P7
-93,-88,-79,-91,P7
-101,-86,-92,-94,P7
-99,-90,-80,-95,P7
-92,-87,-80,-94,P7
-99,-86,-80,-93,P7
-93,-90,-80,-94,P7
-95,-86,-80,-94,P7
-94,-89,-81,-94,P7
-96,-86,-79,-96,P7
-93,-88,-81,-92,P7
-97,-88,-81,-94,P7
-100,-89,-81,-93,P7
-95,-87,-80,-92,P7
-92,-88,-79,-94,P7
-95,-88,-80,-96,P7
-92,-91,-80,-92,P7
-96,-87,-91,-94,P7
-90,-87,-81,-91,P7
-94,-89,-80,-93,P7
-93,-89,-80,-87,P7
-97,-88,-80,-91,P7
-97,-88,-80,-89,P7
-91,-89,-79,-95,P7
-94,-88,-80,-92,P7
-93,-88,-80,0,P7
-95,-88,-80,0,P7
-95,-87,-79,0,P7
-95,-91,-80,0,P7
-96,-88,-81,0,P7
-96,-91,-80,0,P7
-93,-90,-93,0,P7
-96,-87,-80,0,P7
-95,-87,-93,0,P7
-97,-89,-94,0,P7
-95,-90,-79,0,P7
-95,-88,-79,0,P7
-97,-87,-80,0,P7
-93,-87,-81,0,P7
-95,-87,-95,0,P7
-97,-90,-80,0,P7
-95,-88,-80,0,P7
-97,-89,-79,0,P7
-94,-91,-79,0,P7
-100,-89,-80,0,P7
-97,-93,-79,0,P7
-92,-89,-80,0,P7
-94,-85,-80,0,P7
-100,-87,-81,0,P7
-96,-90,-79,0,P7
-95,-86,-80,0,P7
-93,-88,-79,0,P7
-95,-88,-81,0,P7
-95,-88,-80,0,P7
-98,-88,-79,0,P7
-92,-87,-79,0,P7
-93,-97,-80,0,P7
-93,-94,-81,0,P7
-95,-92,-83,0,P7
-92,-91,-81,0,P7
-94,-90,-82,0,P7
-95,-89,-82,0,P7
-93,-90,-92,0,P7
-94,-95,-81,0,P7
-95,-94,-81,0,P7
-94,-93,-81,0,P7
-96,-92,-83,0,P7
-95,-89,-81,0,P7
-96,-89,-81,0,P7
-96,-90,-80,0,P7
-97,-91,-82,0,P7
-93,-88,-81,0,P7
-98,-89,-80,0,P7
-91,-89,-81,0,P7
-92,-91,-82,0,P7
-94,-91,-93,0,P7
-94,-92,-81,0,P7
-94,-92,-82,0,P7
-95,-90,-80,0,P7
-96,-93,-81,0,P7
-99,-90,-80,0,P7
-94,-92,-82,0,P7
-93,-97,-82,0,P7
-91,-94,-81,0,P7
-94,-92,-81,0,P7
-96,-90,-81,0,P7
-91,-89,-82,0,P7
-93,-89,-82,0,P7
-94,-93,-81,0,P7
-93,-88,-82,0,P7
-94,-90,-80,0,P7
-96,-91,-82,0,P7
-93,-89,-81,0,P7
-95,-90,-82,0,P7
-92,-88,-81,0,P7
-97,-90,-80,0,P7
-94,-86,-82,0,P7
-95,-89,-82,0,P7
-93,-94,-83,0,P7
-98,-90,-83,0,P7
-94,-93,-96,0,P7
-97,-93,-86,0,P7
-95,-90,-86,0,P7
-101,-88,-87,0,P7
-93,-88,-84,0,P7
-94,-90,-89,0,P7
-95,-91,-90,0,P7
-95,-87,-88,0,P7
-93,-88,-87,0,P7
-96,-89,-87,0,P7
-94,-94,-84,0,P7
0,-89,-83,0,P7
0,-88,-84,0,P7
0,-90,-83,0,P7
0,-92,-84,0,P7
0,-90,-83,0,P7
0,-90,-87,0,P7
0,-91,-90,0,P7
0,-91,-84,0,P7
0,-88,-91,0,P7
0,-94,-97,0,P7
0,-94,-96,0,P7
0,-94,-92,0,P7
0,0,-94,0,P7
-93,-91,-94,-92,P7
-92,-94,-91,-91,P7
-93,-89,-94,-93,P7
-93,-89,-92,-91,P7
-91,-91,-94,-89,P7
-97,-92,-93,-90,P7
-94,-93,-92,-90,P7
-93,-92,-90,-88,P7
-91,-91,-93,-88,P7
-95,-92,-95,-89,P7
-98,-93,-93,-88,P7
-94,-91,-95,-89,P7
-93,-91,-90,-88,P7
-95,-91,-91,-89,P7
-94,-92,-90,-90,P7
-96,-89,-92,-90,P7
-95,-89,-90,-92,P7
-96,-92,-92,-89,P7
-97,-91,-94,-89,P7
-97,-91,-93,-91,P7
0,-93,-94,-94,P7
0,-92,-98,-89,P7
0,-91,-93,-88,P7
0,-92,-94,-92,P7
0,-91,-94,-89,P7
0,-91,-93,-92,P7
0,-90,-93,-92,P7
0,-92,-93,-95,P7
0,-91,-94,-93,P7
0,-92,-94,-92,P7
0,-90,-93,-94,P7
0,-91,-90,-91,P7
0,-91,-95,-92,P7
0,-91,-91,-89,P7
0,-89,-89,-93,P7
0,-94,-92,-97,P7
0,-90,-90,-93,P7
0,-94,-92,-94,P7
0,-91,-90,-94,P7
0,-90,-96,-92,P7
0,-93,-94,-94,P7
0,-92,-93,-93,P7
0,-92,-92,-95,P7
0,-89,-92,-93,P7
0,-95,-95,-93,P7
0,-90,-91,-94,P7
0,-92,-92,-96,P7
0,-93,-94,-93,P7
0,-98,-89,-93,P7
0,-93,-94,-97,P7
0,-91,-90,-94,P7
0,-90,-92,-91,P7
0,-90,-94,-90,P7
0,-90,-91,-95,P7
0,-94,-90,-93,P7
0,-92,-94,-98,P7
0,-92,-92,-93,P7
0,-91,-90,-91,P7
0,-92,-92,-95,P7
0,-93,-94,-91,P7
0,-94,-91,-91,P7
0,-90,-92,-91,P7
0,-92,-92,-96,P7
0,-91,-90,-93,P7
0,-93,-95,-92,P7
0,-90,-93,-92,P7
0,-91,-92,-92,P7
0,-90,-90,-93,P7
0,-91,-91,-92,P7
0,-90,-95,-95,P7
0,-91,-92,-91,P7
0,-95,-94,-93,P7
0,-93,-96,-92,P7
0,-90,-95,-92,P7
0,-87,-92,-91,P7
0,-89,-93,-93,P7
0,-95,-91,-92,P7
0,-90,-93,-93,P7
0,-92,-92,-97,P7
0,-91,-93,-93,P7
0,-91,-90,-94,P7
0,-91,-95,-90,P7
0,-87,-94,-95,P7
0,-90,-90,-95,P7
0,-90,-91,-93,P7
0,-91,-94,-96,P7
0,-94,-93,-93,P7
0,-91,-93,-95,P7
0,-92,-94,-94,P7
0,-93,-92,-93,P7
0,-91,-90,-93,P7
0,-91,-92,-92,P7
0,-91,-90,-93,P7
0,-92,-93,-94,P7
0,-92,-89,-94,P7
0,-93,-93,-96,P7
0,-92,-93,-93,P7
0,-92,-91,-95,P7
0,-95,-91,-92,P7
0,-90,-89,-95,P7
0,-91,-94,-92,P7
0,-92,-96,-91,P7
0,-90,-94,-90,P7
0,-92,-93,-94,P7
0,-95,-91,-94,P7
0,-92,-93,-96,P7
0,-91,-92,-92,P7
0,-91,-92,-93,P7
0,-93,-92,-94,P7
0,-87,-94,-94,P7
0,-93,-97,-93,P7
0,-89,-93,-95,P7
0,-96,-90,-92,P7
0,-90,-93,-94,P7
0,-92,-90,-93,P7
0,-94,-92,-90,P7
0,-91,-93,-93,P7
0,-90,-91,-92,P7
0,-89,-90,-96,P7
0,-92,-93,-92,P7
0,-94,-94,-91,P7
0,-94,-91,-92,P7
0,-92,-93,-93,P7
0,-96,-93,-91,P7
0,-90,-95,-88,P7
0,-92,-92,-88,P7
0,-92,-92,-88,P7
0,-93,-94,-92,P7
0,-89,-93,-92,P7
0,-91,-93,-92,P7
0,-93,-94,-94,P7
0,-92,-91,-90,P7
0,-92,-97,-91,P7
0,-92,-94,-90,P7
0,-89,-97,-92,P7
0,-90,-93,-91,P7
0,-94,-91,-91,P7
0,-91,-94,-92,P7
0,-92,-90,-95,P7
0,-90,-95,-91,P7
0,-92,-94,-91,P7
0,-94,-89,-93,P7
0,-92,-95,-94,P7
0,-92,-92,-92,P7
0,-91,-90,-92,P7
0,-90,-91,-94,P7
0,-93,-92,-94,P7
0,-92,-94,-94,P7
0,-92,-92,-92,P7
0,-90,-93,-95,P7
0,-93,-91,-91,P7
0,-92,-92,-93,P7
0,-93,-94,-94,P7
0,-91,-91,-94,P7
0,-89,-98,-92,P7
0,-97,-91,-91,P7
0,-91,-92,-93,P7
0,-94,-91,-92,P7
0,-92,-93,-92,P7
0,-90,-94,-90,P7
0,-91,-92,-92,P7
0,-93,-93,-91,P7
0,-90,-91,-92,P7
0,-93,-91,-93,P7
0,-90,-91,-93,P7
0,-89,-90,-91,P7
0,-90,-92,-93,P7
0,-91,-94,-93,P7
0,-97,-89,-94,P7
0,-95,-92,-92,P7
0,-91,-93,-95,P7
0,-91,-95,-92,P7
0,-92,-89,-92,P7
0,-92,-91,-92,P7
0,-95,-93,-92,P7
0,-95,-94,-94,P7
0,-92,-93,-92,P7
0,-93,-92,-92,P7
0,-92,-91,-95,P7
0,-92,-93,-94,P7
0,-91,-94,-94,P7
0,-91,-91,-93,P7
0,-92,-91,-94,P7
0,-92,-92,-92,P7
0,-92,-91,-96,P7
0,-91,-91,-92,P7
0,-91,-89,-96,P7
0,-93,-90,-90,P7
0,-90,-96,-95,P7
0,-94,-97,-94,P7
0,-93,-93,-95,P7
0,-87,-94,-90,P7
0,-92,-95,-93,P7
0,-90,-90,-93,P7
0,-92,-93,-91,P7
0,-93,-92,-93,P7
0,-91,-91,-92,P7
0,-91,-91,-95,P7
0,-92,-93,-94,P7
0,-91,-96,-93,P7
0,-93,-89,-93,P7
0,-93,-95,-95,P7
0,-91,-90,-95,P7
0,-91,-91,-93,P7
0,-90,-93,-98,P7
0,-90,-95,-96,P7
0,-93,-90,-96,P7
0,-91,-91,-91,P7
0,-90,-94,-93,P7
0,-90,-91,-94,P7
0,-89,-93,-95,P7
0,-95,-94,-96,P7
0,-92,-88,-93,P7
0,-92,-93,-96,P7
0,-88,-90,-91,P7
0,-90,-93,-95,P7
0,-89,-91,-94,P7
0,-88,-94,-98,P7
0,-91,-90,-96,P7
0,-90,-92,-93,P7
0,-91,-92,-92,P7
0,-90,-93,-90,P7
0,-91,-92,-95,P7
0,-93,-92,-93,P7
0,-88,-92,-94,P7
0,-93,-93,-92,P7
0,-89,-90,-92,P7
0,-92,-95,-94,P7
0,-90,-93,-92,P7
0,-89,-91,-93,P7
0,-91,-92,-94,P7
0,-91,-92,-95,P7
0,-90,-94,-96,P7
0,-90,-94,-96,P7
0,-89,-94,-90,P7
0,-92,-95,-93,P7
0,-93,-94,-92,P7
0,-89,-96,-93,P7
0,-91,-93,-93,P7
0,-88,-93,-94,P7
0,-91,-95,-90,P7
0,-89,-90,-93,P7
0,-89,-89,-93,P7
0,-92,-92,-94,P7
0,-88,-90,-89,P7
0,-88,-96,-93,P7
0,-90,-97,-91,P7
0,-90,-93,-95,P7
0,-90,-91,-96,P7
0,-88,-93,-91,P7
0,-89,-93,-90,P7
0,-93,-92,-90,P7
0,-91,-92,-90,P7
0,-91,-93,-93,P7
0,-89,-92,-93,P7
0,-87,-92,-92,P7
0,-92,-89,-93,P7
0,-91,-92,-91,P7
0,-93,-92,-90,P7
0,-92,-91,-92,P7
0,-93,-90,-90,P7
0,-92,-90,-91,P7
0,-93,-92,-90,P7
0,-91,-92,-91,P7
0,-92,-91,-92,P7
0,-90,-92,-89,P7
0,-92,-95,-91,P7
0,-91,-92,-91,P7
0,-92,-93,-90,P7
0,-94,-91,-88,P7
0,-93,-90,-89,P7
0,-90,-93,-90,P7
0,-92,-95,-87,P7
0,-97,-90,-91,P7
0,-92,-92,-89,P7
0,-91,-93,-92,P7
0,-92,-94,-91,P7
0,-89,-93,-93,P7
0,-90,-93,-94,P7
0,-88,-95,-90,P7
0,-89,-92,-91,P7
0,-89,-97,-88,P7
0,-90,-91,-89,P7
0,-91,-95,-90,P7
0,-91,-95,-91,P7
0,-90,-92,-90,P7
0,-91,-96,-90,P7
0,-88,-92,-91,P7
0,-88,-87,-89,P7
0,-91,-86,-89,P7
0,-91,-86,-91,P7
0,-89,-91,-91,P7
0,-87,-87,-91,P7
0,-91,-86,-92,P7
0,-89,-87,-92,P7
0,-91,-94,-90,P7
0,-88,-92,-89,P7
0,-88,-90,-90,P7
0,-90,-90,-93,P7
0,-91,-86,-91,P7
0,-90,-86,-87,P7
0,-91,-86,-91,P7
0,-93,-86,-88,P7
0,-93,-87,-90,P7
0,-90,-86,-89,P7
0,-93,-87,-88,P7
0,-92,-87,-90,P7
0,-89,-88,-88,P7
0,-89,-84,-91,P7
0,-90,-89,-87,P7
0,-88,-85,-90,P7
0,-88,-87,-89,P7
0,-90,-89,-89,P7
0,-89,-86,-88,P7
0,-90,-92,-89,P7
0,-90,-87,-86,P7
0,-90,-89,-90,P7
0,-88,-85,-92,P7
0,-86,-97,-89,P7
0,-88,-89,-88,P7
0,-94,-88,-91,P7
0,-87,-87,-88,P7
0,-91,-90,-90,P7
0,-91,-89,-88,P7
0,-92,-88,-93,P7
0,-87,-88,-92,P7
0,-94,-88,-90,P7
0,-89,-88,-88,P7
0,-91,-87,-89,P7
0,-88,-90,-89,P7
0,-88,-87,-92,P7
0,-89,-90,-87,P7
0,-88,-89,-94,P7
0,-88,-87,-88,P7
0,-91,-91,-92,P7
0,-89,-89,-87,P7
0,-90,-87,-92,P7
0,-89,-88,-88,P7
0,-88,-88,-90,P7
0,-88,-90,-91,P7
0,-91,-89,-88,P7
0,-93,-88,-89,P7
0,-93,-90,-92,P7
0,-94,-90,-90,P7
0,-89,-87,-88,P7
0,-90,-86,-87,P7
0,-88,-90,-92,P7
0,-90,-88,-87,P7
0,-91,-88,-91,P7
0,-91,-91,-90,P7
0,-89,-87,-89,P7
0,-89,-90,-92,P7
0,-89,-90,-88,P7
0,-90,-89,-89,P7
0,-89,-90,-91,P7
0,-91,-88,-88,P7
0,-87,-88,-89,P7
0,-91,-88,-89,P7
0,-88,-88,-88,P7
0,-88,-88,-88,P7
0,-90,-92,-88,P7
0,-89,-89,-87,P7
0,-88,-89,-91,P7
0,-90,-90,-87,P7
0,-91,-87,-91,P7
0,-90,-89,-91,P7
0,-89,-87,-87,P7
0,-88,-87,-88,P7
0,-93,-89,-88,P7
0,-90,-92,-88,P7
0,-91,-90,-89,P7
0,-88,-90,-89,P7
0,-88,-90,-89,P7
0,-91,-90,-87,P7
0,-89,-90,-88,P7
0,-88,-90,-88,P7
0,-89,-93,-89,P7
0,-91,-91,-87,P7
0,-90,-90,-87,P7
0,-90,-89,-88,P7
0,-88,-93,-90,P7
0,-90,-90,-90,P7
0,-89,-90,-89,P7
0,-91,-91,-89,P7
0,-88,-91,-88,P7
0,-87,-90,-87,P7
0,-93,-93,-90,P7
0,-87,-88,-86,P7
0,-90,-89,-90,P7
0,-94,-88,-87,P7
0,-88,-89,-89,P7
0,-89,-90,-88,P7
0,-88,-90,-91,P7
0,-90,-90,-93,P7
0,-91,-91,-90,P7
0,-89,-91,-88,P7
0,-90,-89,-96,P7
0,-91,-89,-88,P7
0,-91,-91,-88,P7
0,-88,-88,-87,P7
0,-90,-92,-89,P7
0,-90,-89,-90,P7
0,-89,-90,-91,P7
0,-88,-90,-87,P7
0,-89,-90,-91,P7
0,-87,-89,-89,P7
0,-90,-91,-91,P7
0,-91,-89,-89,P7
0,-91,-93,-88,P7
0,-88,-89,-91,P7
0,-91,-90,-87,P7
0,-90,-94,-92,P7
0,-88,-90,-90,P7
0,-89,-90,-92,P7
0,-90,-92,-87,P7
0,-89,-92,-86,P7
0,-89,-93,-90,P7
0,-90,-91,-90,P7
0,-90,-90,-88,P7
0,-90,-92,-90,P7
0,-89,-90,-90,P7
0,-89,-91,-88,P7
0,-89,-91,-89,P7
0,-89,-91,-89,P7
0,-91,-92,-90,P7
0,-89,-90,-90,P7
0,-90,-89,-89,P7
0,-89,-90,-88,P7
0,-89,-90,-91,P7
0,-89,-90,-88,P7
0,-88,-90,-86,P7
0,-89,-89,-86,P7
0,-88,-92,-88,P7
0,-90,-89,-87,P7
0,-94,-90,-90,P7
0,-92,-90,-88,P7
0,-90,-91,-88,P7
0,-90,-90,-91,P7
0,-90,-91,-87,P7
0,-91,-91,-87,P7
0,-90,-90,-89,P7
0,-89,-90,-90,P7
0,-88,-92,-88,P7
0,-89,-89,-87,P7
0,-92,-90,-89,P7
0,-88,-91,-88,P7
0,-87,-90,-87,P7
0,-89,-90,-84,P7
0,-92,-90,-90,P7
0,-93,-89,-87,P7
0,-89,-90,-86,P7
0,-88,-90,-92,P7
0,-90,-90,-87,P7
0,-92,-90,-87,P7
0,-90,-90,-93,P7
0,-88,-91,-93,P7
0,-89,-92,-95,P7
0,-89,-94,-95,P7
0,-89,-92,-95,P7
0,-88,-91,0,P7
0,-91,-91,0,P7
0,-91,-91,0,P7
0,-94,-90,0,P7
0,-89,-88,0,P7
0,-87,-89,0,P7
0,-90,-89,0,P7
0,-88,-90,0,P7
0,-89,-89,0,P7
0,-90,-88,0,P7
0,-89,-90,0,P7
0,-88,-90,0,P7
0,-90,-91,0,P7
0,-89,-89,0,P7
0,-87,-92,0,P7
0,-89,-93,0,P7
0,-91,-90,0,P7
0,-91,-92,0,P7
0,-90,-90,0,P7
0,-90,-90,0,P7
0,-89,-89,0,P7
0,-91,-90,0,P7
0,-91,-88,0,P7
0,-89,-91,0,P7
0,-87,-90,0,P7
0,-84,-89,0,P7
0,-87,-89,0,P7
0,-86,-89,0,P7
0,-87,-89,0,P7
0,-86,-91,0,P7
0,-87,-88,0,P7
0,-86,-92,0,P7
0,-87,-92,0,P7
0,-88,-90,0,P7
0,-89,-90,0,P7
0,-89,-93,0,P7
0,-87,-89,0,P7
0,-87,-92,0,P7
0,-88,-89,0,P7
0,0,-89,0,P7
0,0,-89,0,P7
0,0,-91,0,P7
0,0,-92,0,P7
0,0,-88,0,P7
0,0,-91,0,P7
0,0,-92,0,P7
0,0,-90,0,P7
0,0,-94,0,P7
0,0,-85,0,P7
0,0,-91,0,P7
0,0,-80,0,P7
0,0,-80,0,P7
0,0,-80,0,P7
0,0,-80,0,P7
0,0,-80,0,P7
0,0,-81,0,P7
0,0,-81,0,P7
0,0,-80,0,P7
0,0,-80,0,P7
0,0,-80,0,P7
0,0,-80,0,P7
0,0,-81,0,P7
0,0,-81,0,P7
0,-86,-95,-86,P7
0,-87,-84,-86,P7
0,-87,-94,-85,P7
0,-87,-91,-85,P7
0,-86,-91,-86,P7
0,-87,-87,-84,P7
0,-89,-84,-86,P7
0,-86,-93,-86,P7
0,-85,-85,-84,P7
0,-88,-91,-85,P7
0,-87,-84,-86,P7
0,-86,-84,-85,P7
0,-86,-91,-85,P7
0,-87,-89,-86,P7
0,-87,-84,-86,P7
0,-89,-86,-85,P7
0,-86,-86,-90,P7
0,-84,-92,-85,P7
0,-86,-93,-85,P7
0,-86,-85,-85,P7
0,-86,-92,-84,P7
0,-85,-84,-85,P7
0,-84,-91,-84,P7
0,-84,-85,-85,P7
0,-87,-85,-86,P7
0,-86,-83,-86,P7
0,-86,-91,-85,P7
0,-85,-85,-84,P7
0,-85,-84,-84,P7
0,-86,-84,-86,P7
0,-83,-84,-85,P7
0,-87,-85,-86,P7
0,-95,-84,-86,P7
0,-85,-84,-87,P7
0,-85,-93,-86,P7
0,-85,-85,-84,P7
0,-87,-85,-86,P7
0,-85,-83,-86,P7
0,-85,-84,-86,P7
0,-86,-84,-85,P7
0,-86,-84,-85,P7
0,-85,-83,-86,P7
0,-85,-85,-87,P7
0,-85,-84,-85,P7
0,-85,-85,-85,P7
0,-87,-85,-86,P7
0,-92,-93,-86,P7
0,-86,-85,-87,P7
0,-86,-92,-86,P7
0,-86,-85,-86,P7
0,-84,-84,-86,P7
0,-85,-84,-87,P7
0,-84,-92,-86,P7
0,-84,-83,-87,P7
0,-84,-85,-85,P7
0,-85,-85,-86,P7
0,-83,-84,-86,P7
0,-85,-84,-88,P7
0,-86,-93,-86,P7
0,-85,-83,-85,P7
0,-86,-90,-85,P7
0,-85,-96,-86,P7
0,-85,-84,-86,P7
0,-83,-83,-86,P7
0,-87,-83,-85,P7
0,-85,-92,-85,P7
0,-85,-85,-84,P7
0,-83,-85,-85,P7
0,-86,-83,-86,P7
0,-91,-92,-86,P7
0,-86,-93,-84,P7
0,-84,-85,-84,P7
0,-85,-91,-85,P7
0,-86,-89,-86,P7
0,-86,-84,-86,P7
0,-85,-85,-87,P7
0,-85,-93,-85,P7
0,-84,-86,-86,P7
0,-86,-83,-87,P7
0,-84,-86,-86,P7
0,-85,-84,-86,P7
0,-86,-85,-86,P7
0,-85,-84,-85,P7
0,-85,-85,-87,P7
0,-84,-83,-86,P7
0,-86,-83,-86,P7
0,-85,-83,-86,P7
0,-86,-84,-85,P7
0,-86,-84,-87,P7
0,-86,-85,-85,P7
0,-86,-83,-87,P7
0,-95,-84,-85,P7
0,-87,-83,-85,P7
0,-87,-85,-86,P7
0,-86,-93,-85,P7
0,-83,-83,-86,P7
0,-85,-90,-85,P7
0,-86,-85,-87,P7
0,-86,-82,-86,P7
0,-85,-84,-87,P7
0,-96,-84,-87,P7
0,-86,-84,-85,P7
0,-86,-96,-84,P7
0,-86,-83,-86,P7
0,-84,-84,-83,P7
0,-86,-84,-85,P7
0,-87,-93,-85,P7
0,-87,-85,-85,P7
0,-86,-91,-85,P7
0,-85,-90,-86,P7
0,-84,-84,-85,P7
0,-86,-85,-85,P7
0,-84,-84,-86,P7
0,-86,-93,-86,P7
0,-87,-84,-86,P7
0,-85,-85,-86,P7
0,-84,-84,-87,P7
0,-85,-84,-85,P7
0,-85,-94,-86,P7
0,-86,-83,-86,P7
0,-85,-95,-85,P7
0,-84,-96,-86,P7
0,-85,-84,-87,P7
0,-85,-84,-87,P7
0,-84,-86,-88,P7
0,-85,-84,-85,P7
0,-86,-85,-86,P7
0,-84,-85,-86,P7
0,-86,-84,-87,P7
0,-86,-95,-85,P7
0,-85,-84,-86,P7
0,-86,-91,-85,P7
0,-84,-89,-84,P7
0,-86,-91,-86,P7
0,-85,-84,-84,P7
0,-84,-83,-87,P7
0,-84,-91,-86,P7
0,-86,-84,-86,P7
0,-86,-86,-85,P7
0,-84,-84,-85,P7
0,-84,-84,-85,P7
0,-85,-85,-85,P7
0,-95,-83,-85,P7
0,-84,-85,-85,P7
0,-87,-84,-86,P7
0,-85,-87,-86,P7
0,-85,-84,-85,P7
0,-84,-85,-86,P7
0,-86,-84,-85,P7
0,-85,-84,-85,P7
0,-86,-95,-85,P7
0,-85,-86,-85,P7
0,-85,-85,-86,P7
0,-85,-93,-86,P7
0,-86,-84,-87,P7
0,-85,-83,-87,P7
0,-84,-86,-86,P7
0,-85,-85,-86,P7
0,-84,-92,-87,P7
0,-83,-89,-85,P7
0,-85,-92,-85,P7
0,-85,-93,-86,P7
0,-84,-84,-85,P7
0,-85,-85,-85,P7
0,-84,-84,-86,P7
0,-83,-84,-85,P7
0,-84,-86,-85,P7
0,-85,-85,-87,P7
0,-86,-94,-87,P7
0,-85,-92,-86,P7
0,-83,-85,-86,P7
0,-86,-84,-84,P7
0,-92,-85,-85,P7
0,-84,-84,-84,P7
0,-84,-86,-85,P7
0,-86,-84,-85,P7
0,-85,-83,-88,P7
0,-84,-84,-85,P7
0,-85,-85,-86,P7
0,-86,-91,-87,P7
0,-85,-85,-86,P7
0,-85,-83,-85,P7
0,-84,-92,-85,P7
0,-85,-84,-86,P7
0,-84,-92,-85,P7
0,-85,-88,-87,P7
0,-85,-93,-85,P7
0,-84,-85,-85,P7
0,-85,-85,-86,P7
0,-84,-84,-85,P7
0,-83,-93,-86,P7
0,-86,-91,-86,P7
0,-82,-84,-85,P7
0,-83,-84,-85,P7
0,-83,-83,-85,P7
0,-85,-85,-86,P7
0,-82,-94,-95,P7
0,-84,-84,-86,P7
0,-85,-85,-87,P7
0,-83,-91,-89,P7
0,-84,-91,-86,P7
0,-84,-84,-87,P7
0,-84,-84,-85,P7
0,-84,-90,-86,P7
0,-84,-91,-86,P7
0,-85,-92,-85,P7
0,-83,-94,-87,P7
0,-83,-85,-86,P7
0,-84,-84,-85,P7
0,-84,-84,-85,P7
0,-86,-95,-85,P7
